timestamp,rpm_act,cht_act,egt_act,oil_p_act,oil_t_act,fuel_flow_act,vib_act,fault_label
2239.5,5405.839580866566,180.5910938600771,624.047469551884,4.006819520771688,91.55304927629102,12.224971950519203,0.3004817144372252,healthy
2240.0,5403.235480708289,179.65028526483505,616.3358467733482,4.037899625492423,89.58052823835722,12.339866182600286,0.31653544498861597,healthy
2240.5,5399.371204331365,182.1107904622722,622.1575432292755,4.04117294893058,91.31713106348752,12.400635390198328,0.3138745740909768,healthy
2241.0,5406.465817388995,181.38745607910644,618.1041363525187,3.862209961661886,90.56785080885525,12.453092666507127,0.3011179471208936,healthy
2241.5,5403.440814922387,180.27650709930637,616.6775498033174,4.004019089195239,89.0762711676862,12.500504784438826,0.31951840840137086,healthy
2242.0,5400.8863999953755,177.06851565055595,619.1430370751833,3.9782150974442954,89.39236369425853,12.31538636821587,0.30974165167091544,healthy
2242.5,5390.384761260187,178.9616045567383,625.2624771257898,4.075158014949007,91.2094403245496,11.753885384793119,0.30007043423723434,healthy
2243.0,5425.406493611437,179.1779665104815,618.3685996632385,4.034933082349636,91.41451858282907,12.24832087207717,0.2714839587282345,healthy
2243.5,5384.243700849772,178.88007602752802,614.725350725987,4.043737067026134,89.95096130844557,12.71661798588898,0.2918609315291073,healthy
2244.0,5406.4145432831965,180.2862319077974,615.6661757011229,4.025981467113474,91.10029717838333,12.634538879729963,0.3058623475829337,healthy
2244.5,5395.196388865478,180.31716312155285,621.4351380956961,4.005239149417084,90.35429293598501,12.643690788781159,0.2708980791086312,healthy
2245.0,5426.393209041739,177.48888769776718,617.7235241651244,4.0417781574311205,89.93317580015152,12.391163594543729,0.2738290079653687,healthy
2245.5,5386.447761941642,181.20689709309173,613.87044188261,3.9989335287998764,90.18961787495017,12.609783904912318,0.27155199410549147,healthy
2246.0,5388.971051073595,180.0241855594895,615.7846622124578,4.06421380424312,88.60561798635847,12.324167966976287,0.29869883577351286,healthy
2246.5,5385.452729051072,180.5364621202629,620.5007548475477,3.9465490803709673,89.72894612660983,12.35328829876989,0.2984129601654282,healthy
2247.0,5404.851975764259,181.1172395023028,622.3384569410022,4.0518931335101085,89.47430026004741,12.288582630368271,0.27353695511768833,healthy
2247.5,5379.404240106471,178.84954542098976,618.6628531859867,3.9818622861390978,91.00202272572818,12.752600912666988,0.28016434748398766,healthy
2248.0,5392.822072578633,181.88835853397373,621.9469364790575,4.033972807309492,90.2492208664705,11.688531345486966,0.32362240787407837,healthy
2248.5,5367.714512657186,179.78730966436925,622.7447889886903,3.921413289906811,89.76311641704672,12.49867828932831,0.3115436031155071,healthy
2249.0,5403.606320311921,182.2688208398504,617.6488685982606,4.0134848273804336,91.1132595492231,12.49851020413374,0.31094085891631595,healthy
2249.5,5392.496777118656,178.65910134707823,619.6363423197807,3.9924439609326456,88.48841868080459,12.523125837113186,0.2736019085719463,healthy
2250.0,5377.679148841023,182.15736991039634,618.1985543668119,3.9977329713444636,89.04651587003669,12.436959588808651,0.30943719788749974,healthy
2250.5,5416.284141044611,178.64402396344866,621.6166399840398,3.9116230780862513,91.26402941557724,12.832238128439883,0.2911787597202745,healthy
2251.0,5380.384996524226,183.8231719299084,618.1632982674523,4.001644194883746,90.64175030588035,12.473794904405853,0.27037083240565846,healthy
2251.5,5411.954155350423,178.57224935492385,616.3604683730182,4.006484388013793,88.41621226261856,12.39778284948284,0.27459597459763907,healthy
2252.0,5389.484387640183,181.5848800806831,620.1577598341644,3.9109196294644097,90.21812414147122,12.656883117637495,0.3204394467313511,healthy
2252.5,5424.023570668432,179.45640866446124,623.3310348852658,3.9424651732401483,88.73308604434374,11.984615869340619,0.2653968143247329,healthy
2253.0,5411.243258083892,181.07253357549982,621.5317182658918,4.007884492181839,89.57388880927013,12.243242801996493,0.3516471528556779,healthy
2253.5,5384.879281936889,179.9392123993115,623.0205057786815,4.020345266876848,90.45777874436844,12.778258384042545,0.26161932109235725,healthy
2254.0,5386.243761716845,178.36315443695594,622.7570642303407,3.997469213255812,89.96604534322803,12.545067843036703,0.3210732004844554,healthy
2254.5,5409.082878078365,175.80475476403137,620.1264457302243,4.0022464408594445,89.93106474174292,12.042047445195744,0.30558731448021415,healthy
2255.0,5396.064328039348,183.76137494428934,618.2075355199025,4.001344986643685,89.17667943230887,13.248611547936552,0.3150850858560319,healthy
2255.5,5397.4598623946795,180.10953633842252,617.3908111148131,3.972757514123533,91.15376722192487,12.412773554498912,0.31299772539993004,healthy
2256.0,5419.083582926582,175.58470488310041,615.240176151718,3.9910881622168475,90.4966548371312,12.232625272902752,0.3206370890019715,healthy
2256.5,5388.76966689945,180.45391290969735,623.568648662844,3.9299210760544554,89.19490369685774,12.032758012282104,0.2984621807482478,healthy
2257.0,5401.369406582632,181.03437998479475,619.0081847479423,3.9707670454155233,90.12233122992662,12.86856553184736,0.30697851510673513,healthy
2257.5,5414.319416904785,178.927378824729,614.8856885712613,3.997878912831897,89.69015790443864,12.18154425396086,0.3065577664842001,healthy
2258.0,5412.136762325784,178.93746819314458,623.702975655713,4.061796887929346,89.45208995380528,12.346216069937386,0.3111112774693804,healthy
2258.5,5397.60580998719,179.97023722944002,620.2828008562817,3.9939175946486802,90.14436812614699,12.561410182607036,0.3032467954252108,healthy
2259.0,5395.666411787211,181.80389134614327,622.9033079121257,4.103072064953212,91.67205381035868,11.860483098012079,0.32173365618309857,healthy
2259.5,5373.917768062186,180.14994017973453,619.2153749563311,4.096498102342484,89.13291367983115,12.708785603014508,0.2751770813923519,healthy
2260.0,5384.156325110022,182.19483795651374,617.620178775164,4.00348508220785,90.56237135224507,12.193438139218559,0.31328619883520986,healthy
2260.5,5404.775388398621,181.69682875879536,621.3372465072043,3.979311838285108,90.85522667327622,12.78640200817127,0.2906161849791415,healthy
2261.0,5397.931767165866,179.65682283860474,621.5859050487146,4.113301355315627,90.4880421062286,12.548333522326843,0.3012410954595799,healthy
2261.5,5401.123906178494,177.64421436121023,619.1602976641609,4.037300000688114,90.91275986166283,12.806166661182559,0.3450703911431833,healthy
2262.0,5415.5888041445105,179.65999374180547,623.9405841821543,4.021931173466646,89.93143620201242,12.524940019444362,0.3261080123350413,healthy
2262.5,5382.190153364066,180.78972360059254,622.8364076025466,3.963925315167201,90.49146550207969,12.771605122082306,0.26679101681468487,healthy
2263.0,5396.45729546651,180.0898402145692,621.6942919834976,3.9786246310870403,90.12281284556617,12.60071863311027,0.2916880537462233,healthy
2263.5,5402.830664451169,180.95163724753695,616.6700835503444,3.9499754913440004,88.71677412468789,12.446384379354644,0.285537770705088,healthy
2264.0,5389.437600936382,181.29512996422457,616.2474229236635,4.074399732386737,88.95905091581105,12.566473980511873,0.3131452419456241,healthy
2264.5,5421.472156708911,180.79628783012382,623.5970527548244,4.025077113668194,91.05481662270108,11.573355119829271,0.3239601180658539,healthy
2265.0,5413.628802024197,179.5870071689215,613.4349662387192,3.9844852335768777,89.54086157608808,12.301347149236504,0.2798681389147015,healthy
2265.5,5404.351999906331,180.77982521248802,619.7270618546466,3.976386082263015,89.67535018377643,12.819112911384586,0.2953651051747203,healthy
2266.0,5426.913476689929,183.3532263472934,620.4399330440452,3.9504358616579074,90.76533383705655,12.08108841197198,0.3025170702258242,healthy
2266.5,5377.516570805848,177.76518065899347,618.530860426049,3.996508180357427,89.87697051340143,12.289628416314143,0.28790792943353827,healthy
2267.0,5399.884105783415,180.73093120033718,619.8940362722034,4.008535261745016,90.71065235276153,12.009263684990907,0.30238536653004827,healthy
2267.5,5405.495054534011,182.7480049275836,621.260891257437,3.8862248407631648,89.89324676993678,11.932912069854734,0.31570966590906635,healthy
2268.0,5386.281674298091,178.23811500587334,618.238337790135,3.951790379982475,88.97004844545582,12.347386895327345,0.31004172121587364,healthy
2268.5,5404.510718127266,181.50165013776888,622.6442309312367,3.9661719154904413,91.01677518201917,12.586520713895533,0.2894978862609092,healthy
2269.0,5383.401262593182,181.70207586684995,621.747426603869,4.05427418035722,89.17654587073298,12.37761839455153,0.33107689031602244,healthy
2269.5,5410.3583597741135,177.78473076763672,619.4601241827874,3.9723112013994264,91.26149946496764,12.082675440242904,0.25581623161677836,healthy
2270.0,5415.867521521934,181.0685425716273,617.5207060594502,3.9102817618609387,90.5729076833084,12.104921295227388,0.25708247591067446,healthy
2270.5,5404.085001016925,179.5930261482583,619.7280173782224,3.9449525184616796,89.47806245602145,12.168438773341277,0.2907106165783723,healthy
2271.0,5372.208032774026,179.9093313052352,626.3320106844698,4.086222316740733,90.59445881384171,12.368326694172806,0.3065874797624693,healthy
2271.5,5385.49809718251,179.51256791217045,617.7277138451745,3.9813611265118456,89.53569628438098,12.171518210277787,0.27879096609685744,healthy
2272.0,5408.470650048197,181.96903363715194,624.5923421756635,3.9480769000990312,89.235566206069,12.786420484964255,0.3484344641613568,healthy
2272.5,5400.317979652686,179.83181846940087,614.734455359923,3.916321093170998,90.21169617711992,12.24241167270886,0.30312761810348876,healthy
2273.0,5359.589960734613,179.30502969802404,617.417641320337,4.001220371147425,90.77803998210435,12.310392437227518,0.2967416436828767,healthy
2273.5,5418.642455758024,179.33043672998667,618.3721108955141,4.0064869589928085,90.27718225977816,12.615506349250383,0.32005504290000053,healthy
2274.0,5402.0498475938075,179.48851506616637,622.8472661926032,4.022055335116243,89.26336574245992,11.846490539056495,0.26908192023214106,healthy
2274.5,5387.713880039999,178.3806967201042,620.1660714666423,4.136337824411604,88.65237127282093,12.911283644921072,0.3287035344198074,healthy
2275.0,5414.9243339634995,179.29179891364578,623.9302145617748,3.9381873213988072,89.82389207486779,12.705259149327267,0.2760707482457582,healthy
2275.5,5389.836899806396,180.17650443705512,619.0020733013932,3.981538855386316,88.9051220102277,12.697049965648706,0.274471172716959,healthy
2276.0,5389.6732182359365,180.60657212997376,619.8384206643697,4.01462174796323,89.90124584672645,12.234856323398654,0.3025075253276856,healthy
2276.5,5405.37528976521,181.8060585867642,619.0139559205986,3.9781212961902455,89.96576364799567,12.197815562315848,0.28909107024954883,healthy
2277.0,5426.715576888634,180.36146834931264,626.0792038434107,3.896717841325195,90.71206155339853,12.273821868376611,0.3153027160087762,healthy
2277.5,5424.353807669593,179.28829540560469,616.6392757099992,4.0255662102049765,90.64593999256226,12.340154351474586,0.2919729775984276,healthy
2278.0,5405.395672483562,178.48344000927756,618.4754091769657,3.968432375784668,90.9824953943002,12.837178122175269,0.3177892453077901,healthy
2278.5,5406.935784882755,180.4417303212099,617.0661130981186,3.9468016449393923,89.98230043365274,11.872274661335727,0.312673185029312,healthy
2279.0,5411.872483981272,179.82394382886324,621.7199374131409,3.9553272469160325,89.59823017410997,12.848688720766884,0.30728184714726636,healthy
2279.5,5381.14524486946,179.87352413397875,616.5769707288352,4.077558261726579,90.43919193189133,12.393622046077567,0.3003885354108154,healthy
2280.0,5409.66222505728,180.39379427572214,625.4664393912749,4.064951496112878,90.42340239150418,12.780801646114693,0.29199198900528506,healthy
2280.5,5388.988897977847,180.7790836218671,620.2420396559008,3.9454422704076912,90.3790081698268,12.57363078841369,0.295978502186131,healthy
2281.0,5404.777171001949,180.4046028362047,621.2371402166053,3.9134104424811635,91.90995763958783,12.650137372962151,0.3008698674268353,healthy
2281.5,5396.58798558589,179.74422284513295,621.3893074954944,4.044918185023938,90.66463842414215,12.744441701358179,0.3164557178625057,healthy
2282.0,5407.518124906714,178.79792729393486,619.9398222480421,4.102910314201328,91.18342923018585,12.422379413622636,0.30328544740311814,healthy
2282.5,5401.771551975097,179.08082284668595,620.3649930940339,4.116634543149005,88.91592086671092,12.173595876616162,0.287309077110849,healthy
2283.0,5353.90454593768,181.27238973768814,620.2541938240641,3.9292022944541585,89.02623910117735,12.186949274946906,0.3149349118563721,healthy
2283.5,5402.683375675578,179.36462064240493,621.5577294045336,4.067892551282192,89.22583788076298,12.747509952931903,0.29059017941129417,healthy
2284.0,5409.632294284489,177.9809358113438,617.5328928007781,3.9997320138034245,90.01516968325308,12.921549833761958,0.32913435015633485,healthy
2284.5,5406.688925225077,181.73936202226835,617.02376600717,3.903510213243336,89.8570683504304,12.240371376901717,0.3106365881010122,healthy
2285.0,5398.461210806871,178.58643226165378,622.4629042373538,3.957020027156204,90.26359656933151,12.79353168853415,0.3278149406252054,healthy
2285.5,5424.632425378956,180.05287065571054,619.9942466297767,3.9607112818369705,91.65261258669582,12.749457458637053,0.2996642663340837,healthy
2286.0,5404.670596936825,180.73674462781418,613.9806431223801,4.0237740479261,89.9103609338399,12.00687335166899,0.3130714732124759,healthy
2286.5,5406.565099502896,180.00482756330666,618.5744298218518,3.931654446677003,90.48405922854984,12.738620769749142,0.2992607497703855,healthy
2287.0,5415.667378410759,176.2827931564327,624.5899229302623,4.0472007000969,90.07665026504169,12.28116823918308,0.28816682839322394,healthy
2287.5,5405.438894995449,180.58573199491008,619.5188686713869,4.023773283667803,91.08228483850114,12.915310584957355,0.3141006128421331,healthy
2288.0,5386.529733698787,181.98969487518812,618.4070260398524,4.051003910516652,90.63725410301916,12.53621731913718,0.2885007151534359,healthy
2288.5,5363.424938793306,181.1797983419998,615.5156185019795,3.966990078929757,89.94985783168072,13.21456968071519,0.2882261610984072,healthy
2289.0,5392.843186469729,176.8140090270068,618.2965069681094,4.019825645403628,90.96125979906802,12.458293689720145,0.26573137137998726,healthy
2289.5,5411.414182888217,183.19086648450406,616.5087396497859,3.94820607857158,90.61039858287229,12.28309916405437,0.3268231563580772,healthy
2290.0,5394.703555028733,178.01122267209854,621.2876137332131,4.033835151853217,90.86375577310172,12.63045406472197,0.29258850096897737,healthy
2290.5,5412.017675584226,178.3823708105332,620.1478782235283,3.9881345011667255,90.04453692422037,12.703582154302257,0.29183933869283435,healthy
2291.0,5402.230922638804,181.17281639030594,618.9096112304592,3.9930409923795978,90.66481978818841,12.644267671121563,0.28870842015056364,healthy
2291.5,5419.320991053933,180.67926217633848,617.7133465496667,3.9983638154235708,89.77281356035002,12.36024895721273,0.29218501404088637,healthy
2292.0,5395.57174939319,180.1205026578597,624.5793214746577,3.912931091050957,88.98290217310569,12.707558621290735,0.28595812589090713,healthy
2292.5,5407.014222398515,179.14589063670533,617.8840503864036,4.059491702845184,89.54164381391075,12.121956854143539,0.277564406272543,healthy
2293.0,5407.588275968031,181.99628509234472,617.8952038504204,4.004143246992578,90.61232503607715,11.793635202764296,0.31220245211025616,healthy
2293.5,5422.524028089468,179.94101122472753,619.2710958782857,4.059693165611471,90.53415582307666,12.583732898190762,0.28739956373837594,healthy
2294.0,5374.400440404986,177.65127448556316,619.6906432807168,4.05600711844204,89.31368470626282,13.14497354934193,0.31978813027785574,healthy
2294.5,5393.123875881703,181.8484499249677,621.4461389036528,3.9593357084125858,91.37612074121603,12.660542120662416,0.30201558396503636,healthy
2295.0,5412.727741580828,180.32892748945076,622.791334276243,3.986507059045278,89.00660775806803,12.243870604446364,0.25855441209241203,healthy
2295.5,5423.18844719668,181.67251006093196,622.5667195682954,3.9224595115841496,90.16484402518641,12.379282913712691,0.3121713612982087,healthy
2296.0,5403.601072689631,180.85882293518372,627.2896830533848,4.061298058523387,89.58641693230115,12.47688642417982,0.30025204074578554,healthy
2296.5,5395.609437533678,183.58743411930854,614.9213780398692,4.016230823624422,90.19504839338387,12.20440440928172,0.3017222595939786,healthy
2297.0,5411.3567755301165,179.53504459231166,620.6925539880334,4.010058136262867,88.74861613065838,12.179419745821454,0.3136848503957729,healthy
2297.5,5413.030540128475,180.02413986198184,618.4384795017278,3.9861967107339202,88.33322441732227,12.589271482325803,0.2835309536421959,healthy
2298.0,5394.6050748199905,181.07974596593968,626.0292796059032,3.951511997225411,89.39109337844347,12.605851131042662,0.3254705477063653,healthy
2298.5,5404.954609682663,179.54431157128994,620.5268104229846,4.064135369615835,90.67917062086018,12.196768397050542,0.29244297270012687,healthy
2299.0,5417.70790893618,181.20395656324544,613.9109835514872,4.100273994210426,90.18748030200234,12.063315293304317,0.3332264923461012,healthy
2299.5,5428.356884899117,175.5788804010185,621.3026413334345,4.0660774598000415,88.64529720763785,12.409035582806846,0.2761622391322682,healthy
2300.0,5411.1390743885295,179.89082511626148,620.8004973177619,3.99163100933822,90.96785039375222,12.34384963346694,0.27931959519576266,healthy
2300.5,5400.662083449984,179.84551129700031,622.2732374488112,4.019508260280282,90.22107821480586,12.662347481790707,0.30376551295333715,healthy
2301.0,5399.188872359431,179.7911771797678,617.8294074863447,4.053496510139219,90.75359987042579,12.24474032201342,0.30738907854735403,healthy
2301.5,5408.360948357904,178.68460957723732,620.9834818040179,4.00470468813582,89.66183441300981,12.566319568893705,0.29841544591037317,healthy
2302.0,5398.264907362808,181.35918425781944,619.188540828183,4.097230222786229,88.20741022585014,12.591329351138585,0.3030111360463993,healthy
2302.5,5402.8446074853355,179.24333276434209,617.9859143389109,4.062418923846827,91.48750835254592,12.705180214720208,0.3186145228002401,healthy
2303.0,5384.131856032037,180.300411600108,621.0281715603911,4.139274346062389,89.8287391206013,12.443215747794715,0.2944294740848463,healthy
2303.5,5419.455857947368,179.94425454042846,620.4583540797034,4.009711581618911,90.98846330569772,12.261675169898115,0.2784585621029359,healthy
2304.0,5382.8972290927695,180.7505463117807,623.1501595791123,3.879258717803082,89.61570307338147,12.37744802977963,0.3277778838745512,healthy
2304.5,5393.5183235932045,182.14644119835583,620.0809668595122,4.003592563427825,90.09287476299247,12.410095180018986,0.32321947995157385,healthy
2305.0,5401.463898912777,180.29265578282005,621.811707752637,3.9810177756883873,88.37308399774739,13.063042013492785,0.3203262547093966,healthy
2305.5,5429.864803198329,181.26209553957224,616.3776993732705,4.008637123619736,89.17230845604107,12.307876029930942,0.27556734825300006,healthy
2306.0,5393.659755227215,180.2173052577594,624.1835515007648,4.089152395534244,91.48215652735482,13.034071494788469,0.2827980549241969,healthy
2306.5,5390.009762790594,179.24098770911027,617.6683979838404,3.9729078041372907,90.8729446647852,12.481082841346243,0.31033441957436003,healthy
2307.0,5391.737746239993,179.7876636951601,622.7087915175268,3.958420518762197,91.18434251074196,12.346813402268724,0.33582210487088504,healthy
2307.5,5424.88345751417,179.57468642786577,620.7893562561784,3.967658104308525,90.48645241133025,12.265405908411832,0.32967869138840294,healthy
2308.0,5357.81479509741,180.8522431978793,620.4089711935474,4.107706848236522,90.2511908546377,12.142257073479481,0.29669748647186317,healthy
2308.5,5384.958929817772,180.15997806340377,622.2810362349627,3.976961901065037,90.95474451712882,12.410355757082096,0.2835141780237966,healthy
2309.0,5440.969330637393,178.808603126157,613.5800549179602,4.012972419925853,90.91481980408675,12.444874623555169,0.2786098205069049,healthy
2309.5,5408.863231102375,179.6670566038302,618.279427032089,4.092323357315312,90.3021069837332,12.468509912996273,0.29417241820605244,healthy
2310.0,5383.410225759912,177.71112495138587,622.2383887326345,4.033180478825417,90.0958212032348,13.127509959585785,0.3551228582694019,healthy
2310.5,5399.371230267378,179.72309521702437,625.7662793671591,3.887274586017572,90.95796662033985,12.879227451079135,0.27929194927521284,healthy
2311.0,5401.011818491018,180.00195880185638,619.9269253450391,3.9758410796148027,88.9638554783182,12.491224954294589,0.30013306753810565,healthy
2311.5,5412.691878688584,182.7126723005789,612.6871124072519,3.9673592490178713,89.69945988436095,12.342091707832724,0.28415135320553775,healthy
2312.0,5427.592530042339,182.02267809126673,619.0483430729681,3.9128628655617885,88.60524588484873,12.040459582292602,0.30560085094149975,healthy
2312.5,5405.828275219188,178.44888810353044,619.8195504276028,3.976185567721471,89.04844170455588,12.542759417628432,0.26339395965984974,healthy
2313.0,5391.903175454806,180.30265412899766,623.3283780822543,3.8638916579055644,90.21013406629066,12.76101259547987,0.2766065672459294,healthy
2313.5,5411.806266631473,180.32896547118312,620.1450290957282,4.016251756914989,90.77447148229122,12.856133945232658,0.28024614724354974,healthy
2314.0,5389.526209547057,179.6543439708528,616.1698246415056,4.000372143128784,91.82528718171328,12.296071438890417,0.27567918385412715,healthy
2314.5,5384.499937560165,179.74996721267817,622.8904896449367,3.9645927015471414,89.88770944537164,12.05699299012975,0.2826454310191001,healthy
2315.0,5373.601366920653,179.4690753850617,621.7049504627819,3.9095279330247035,89.59657949345174,12.466168808084733,0.2999987023388165,healthy
2315.5,5376.523074082494,182.80906273032497,617.9027189798153,4.0697246939704455,89.92629736520468,12.607959652897502,0.3276577773102158,healthy
2316.0,5386.553322658136,179.37572361984908,622.1596178113351,3.9715822975296495,90.24199219989691,12.364438040441048,0.2951866113074448,healthy
2316.5,5382.3331534844865,180.5114057153989,618.3601569862218,4.054878959547539,91.8023356645268,12.605282405804392,0.28398952846454184,healthy
2317.0,5404.698547910621,176.20645479940626,619.1053758696042,3.9937105335181897,90.00843867651021,12.429233623686137,0.30958305731640307,healthy
2317.5,5382.00897261264,181.2353525750998,618.4109350003305,4.072966289987699,88.90579988086127,12.510334823491682,0.3199323945569094,healthy
2318.0,5352.845005469629,181.77638221087867,619.0701765645667,4.029222161606294,90.38625158016656,12.534502977674926,0.27599810352292714,healthy
2318.5,5384.341323381158,178.42195495634905,622.7202807882844,4.005574843564145,90.08468056835011,12.441816119672609,0.2833398170028445,healthy
2319.0,5392.9221052841785,179.23216987486737,614.6426438053887,3.958015170961763,89.96233961909462,12.078982954786907,0.2852642594683251,healthy
2319.5,5390.91825768192,180.67725528018957,623.3123880311094,4.0649521016080845,89.73260472555819,12.826937018372965,0.29391308052948617,healthy
2320.0,5422.792870189638,180.02919104161867,620.5289745557654,3.989728538042406,92.07091053265877,12.285573860342314,0.29566024275865,healthy
2320.5,5390.796861610663,180.69955438577884,618.8297439526108,3.9592544261198284,89.49538360555952,11.762753680340746,0.30259419948226945,healthy
2321.0,5413.213851947988,179.56913840313786,620.0622892597677,3.992136877855031,88.46488216804438,12.425898570897221,0.292683870752454,healthy
2321.5,5399.715261004787,182.79489808057727,617.2730721099906,3.9976918158424386,89.40030633429024,12.569228574980164,0.31096466793046884,healthy
2322.0,5399.365429114911,178.99538980179148,615.104829521494,4.043706764101369,89.50988269755572,12.741023815446741,0.2935108895834483,healthy
2322.5,5387.46929566728,184.0373620695723,617.3576652747523,3.90589500766246,88.73413047165768,12.517990324048537,0.26801008957766453,healthy
2323.0,5399.118260226289,181.8628858760237,614.3135320715488,4.119155414479728,89.81117618263804,12.479432113339339,0.31079121252687586,healthy
2323.5,5388.523558096539,181.24817293107648,615.9420735227903,4.023167519032173,91.6132559868144,12.501553524769205,0.28249709681816737,healthy
2324.0,5402.550364713818,178.43928354846406,615.1317452959308,3.999205254068548,88.72934999116177,12.244316151244584,0.2905678099751272,healthy
2324.5,5396.456255510645,181.36452357554245,623.6714565029201,4.022199936232927,88.614358155523,12.353092894868318,0.3152056902477391,healthy
2325.0,5385.830581002126,180.90590764602092,616.1473665582988,3.923426605056195,90.74564486660002,12.71923309095506,0.30749038840345716,healthy
2325.5,5414.878415095509,176.8205843959906,619.8762609393915,4.006201606615092,89.79921632560102,12.3039986031735,0.28888612816977005,healthy
2326.0,5406.402607200322,177.89309953916816,623.3502100062814,4.032517347624158,89.61835236024437,12.498922210481462,0.3229845200906208,healthy
2326.5,5393.279058987866,180.53644188962323,622.5502665192465,3.9852711023792082,91.08000692802108,12.329118596611046,0.32156980320358747,healthy
2327.0,5402.182395705529,179.8000504175013,619.1145918254426,4.026179329625398,89.4455870244237,12.267556820403744,0.27339110556967444,healthy
2327.5,5398.74266217747,179.22528268567376,619.128271127666,4.039654877767604,88.43441031262071,12.401693583052761,0.24190184837445217,healthy
2328.0,5386.986135941051,181.6184237916832,620.54045225676,3.963577322224806,90.80066068942838,12.406478622855262,0.29909434158713305,healthy
2328.5,5401.0574434353175,178.674331067371,626.3366847136122,4.062438709255558,89.9393036255242,12.41569935460985,0.29608769185093964,healthy
2329.0,5390.68482367789,179.3171385854759,621.2391416713406,3.9969872503093935,89.8857837173851,12.54093942572539,0.3168694906672116,healthy
2329.5,5385.825992465699,179.02945531797457,622.0046597474413,4.09532619076826,88.0506511095466,11.885749893617279,0.32811871574663964,healthy
2330.0,5375.658490046002,180.76525388681958,626.7991904076249,4.065471233615619,88.9994700286322,12.332231328945594,0.33106917582086576,healthy
2330.5,5394.62088969692,177.4208127002685,620.8334790991129,4.020321792974547,89.80096117894969,12.623983318929799,0.3401938900234555,healthy
2331.0,5408.504559893756,179.2534922222244,623.443576849059,3.9594090589356727,88.93542818453294,12.876043596319839,0.2783503477390772,healthy
2331.5,5389.580109699317,177.41585216900597,621.4331757760559,3.9944235085619555,90.955535173674,12.097563827531568,0.32923536982822393,healthy
2332.0,5437.81063038237,179.53068678713717,621.3894727364064,4.050391909234587,89.93568983416978,12.128765821423974,0.26664562760196164,healthy
2332.5,5413.2852848047905,181.08457351463628,617.1099832484686,3.9720189017659355,89.75987215417932,12.522377259532032,0.24768281401237016,healthy
2333.0,5419.564951989907,181.11134474287067,616.6125437392595,4.021673247000337,90.97454408946733,12.761572017837446,0.2742143852745953,healthy
2333.5,5411.928645181107,178.9086025008488,618.4630506287094,4.027323036284346,89.41673594450518,12.228275643192102,0.30166914961394076,healthy
2334.0,5427.792974624079,180.7999829293739,622.645805650778,3.994376890117732,90.38566161423996,11.912676300515738,0.3080328081823002,healthy
2334.5,5388.194970247911,179.7222548666326,622.5033984654929,3.9589161275237457,90.00077652387336,12.527498314054927,0.29157665892076295,healthy
2335.0,5361.58893921512,182.04162745961762,623.9995588391412,4.079879381206185,90.83949553293922,12.198360436064002,0.2979623951380457,healthy
2335.5,5393.308115874706,179.80505570778908,619.9666889456374,4.023753332652151,90.43794423924767,12.930209874025477,0.30318484272631485,healthy
2336.0,5408.373278633213,175.54042895657517,621.6132257455677,3.984907742277367,90.62673547936859,12.420219029210237,0.2994400319661432,healthy
2336.5,5402.27275457622,181.34202151306647,621.6259867764784,3.960491079272713,89.49069402503333,12.10483823809029,0.2778467778910431,healthy
2337.0,5404.132089164516,179.31135120114138,619.6775173625705,4.044925980241269,89.44028233922441,12.187944912961326,0.3025149435376887,healthy
2337.5,5419.813650040048,179.58870007177586,619.0353959774079,3.9965297429392783,89.91006719349926,12.498289552391347,0.32956868513854537,healthy
2338.0,5405.730863616937,180.50388520836074,615.5450052419096,4.04887281328943,90.62074783976041,12.353945903427086,0.29619969575998234,healthy
2338.5,5411.983693913865,177.8629381303879,619.542396306432,3.953892242585296,90.38138228560283,12.484298902602612,0.27300770949382636,healthy
2339.0,5385.906558872209,180.11198036231798,619.6879984433297,4.015130419916673,90.7794723932479,13.330712434493233,0.3348210414629456,healthy
2339.5,5383.56909466176,180.80174549232828,623.4031620186627,3.97601016892175,89.15999727239296,12.139908949301422,0.30150070004329477,healthy
2340.0,5424.211708845367,180.5460962841946,623.6989755604826,4.087074486546531,88.67046639218931,12.679994469272044,0.2948383155583086,healthy
2340.5,5401.513523027206,179.10160312344988,620.4371399919127,4.018411282876545,89.52226727829829,12.851273872207038,0.33198628395749336,healthy
2341.0,5390.6515622483075,181.48789794528187,626.1901495373135,3.9502106708512126,89.35055232383921,12.811809763469373,0.2835927924516398,healthy
2341.5,5390.679082596793,178.50375607613108,620.5699609527983,4.046748180291619,89.05851585736718,12.151825461765078,0.3060662360953086,healthy
2342.0,5390.263153175426,179.0617175514325,623.0987609545465,4.061735555492634,89.79160607444182,12.485466006674976,0.2651623302347368,healthy
2342.5,5389.365614684312,179.79599784670927,619.6997776194174,3.983148119124484,88.72396769877771,12.021656169487413,0.28519160321987375,healthy
2343.0,5380.752782960945,180.44320253890777,616.5795476306323,3.959510516564677,89.44427683888381,12.690086895530827,0.27064113667468487,healthy
2343.5,5377.493693966692,179.51318502246602,618.724342106934,3.8898545611965343,89.03421034130177,12.315048023787137,0.2965407126911257,healthy
2344.0,5397.074934335184,181.84288034850238,624.4221529281683,4.0550393134501315,88.83282144224584,12.552993703624669,0.3103581511737485,healthy
